id_usuario,fecha_registro,país,dispositivo,tipo_plan
user_7240,2025-02-06,Colombia,mobile,paid
user_7241,2025-04-12,Mexico,desktop,free
user_7242,2025-04-13,Colombia,mobile,paid
user_7243,2025-01-27,Argentina,mobile,paid
user_7244,2025-02-13,Mexico,desktop,free
user_7245,2025-01-17,Mexico,mobile,free
user_7246,2025-04-04,Argentina,mobile,paid
user_7247,2025-02-20,Argentina,mobile,paid
user_7248,2025-03-28,Argentina,mobile,free
user_7249,2025-02-21,Argentina,mobile,free
user_7250,2025-04-14,Colombia,mobile,free
user_7251,2025-02-01,Argentina,desktop,free
user_7252,2025-03-01,Mexico,desktop,paid
user_7253,2025-04-19,Mexico,mobile,free
user_7254,2025-05-08,Colombia,mobile,free
user_7255,2025-03-13,Argentina,desktop,free
user_7256,2025-05-29,Mexico,desktop,free
user_7257,2025-03-11,Colombia,mobile,free
user_7258,2025-04-13,Mexico,desktop,free
user_7259,2025-04-02,Mexico,mobile,free
user_7260,2025-05-02,Argentina,mobile,free
user_7261,2025-04-14,Colombia,desktop,free
user_7262,2025-05-05,Argentina,mobile,paid
user_7263,2025-05-11,Colombia,desktop,free
user_7264,2025-03-13,Mexico,mobile,paid
user_7265,2025-02-07,Mexico,desktop,free
user_7266,2025-04-27,Mexico,mobile,paid
user_7267,2025-01-28,Colombia,desktop,free
user_7268,2025-02-01,Argentina,desktop,free
user_7269,2025-03-06,Argentina,desktop,paid
user_7270,2025-05-06,Mexico,mobile,free
user_7271,2025-05-08,Colombia,desktop,free
user_7272,2025-03-01,Argentina,desktop,free
user_7273,2025-02-04,Argentina,desktop,free
user_7274,2025-01-08,Argentina,desktop,free
user_7275,2025-01-26,Argentina,desktop,free
user_7276,2025-01-14,Mexico,mobile,free
user_7277,2025-01-18,Colombia,desktop,free
user_7278,2025-05-08,Mexico,mobile,free
user_7279,2025-01-07,Colombia,desktop,paid
user_7280,2025-02-15,Colombia,desktop,free
user_7281,2025-04-08,Argentina,mobile,free
user_7282,2025-03-25,Argentina,mobile,free
user_7283,2025-02-09,Mexico,mobile,free
user_7284,2025-03-19,Colombia,desktop,free
user_7285,2025-01-25,Argentina,mobile,paid
user_7286,2025-01-20,Colombia,mobile,free
user_7287,2025-05-14,Mexico,desktop,free
user_7288,2025-05-07,Colombia,mobile,paid
user_7289,2025-04-30,Colombia,desktop,free
user_7290,2025-02-21,Argentina,desktop,free
user_7291,2025-03-17,Argentina,mobile,free
user_7292,2025-05-08,Mexico,desktop,free
user_7293,2025-05-06,Argentina,desktop,free
user_7294,2025-05-10,Argentina,mobile,free
user_7295,2025-03-08,Argentina,desktop,free
user_7296,2025-05-19,Mexico,desktop,free
user_7297,2025-03-29,Argentina,desktop,free
user_7298,2025-05-19,Colombia,mobile,free
user_7299,2025-05-20,Mexico,desktop,free
user_7300,2025-01-05,Colombia,mobile,free
user_7301,2025-01-09,Colombia,mobile,free
user_7302,2025-04-21,Colombia,mobile,free
user_7303,2025-01-31,Colombia,mobile,paid
user_7304,2025-04-09,Colombia,desktop,free
user_7305,2025-04-26,Argentina,desktop,free
user_7306,2025-03-22,Argentina,desktop,free
user_7307,2025-04-07,Mexico,desktop,paid
user_7308,2025-04-24,Colombia,desktop,free
user_7309,2025-04-28,Argentina,mobile,free
user_7310,2025-01-10,Mexico,mobile,free
user_7311,2025-01-09,Colombia,mobile,paid
user_7312,2025-02-15,Colombia,mobile,paid
user_7313,2025-05-23,Colombia,mobile,free
user_7314,2025-03-19,Mexico,mobile,free
user_7315,2025-02-12,Colombia,mobile,free
user_7316,2025-05-06,Mexico,mobile,free
user_7317,2025-04-21,Mexico,desktop,free
user_7318,2025-02-04,Colombia,desktop,paid
user_7319,2025-03-21,Argentina,desktop,free
user_7320,2025-04-10,Argentina,desktop,free
user_7321,2025-05-05,Argentina,desktop,paid
user_7322,2025-01-29,Colombia,mobile,free
user_7324,2025-05-06,Colombia,desktop,free
user_7325,2025-05-22,Argentina,desktop,paid
user_7326,2025-05-19,Colombia,mobile,free
user_7327,2025-05-27,Colombia,desktop,paid
user_7328,2025-05-01,Mexico,desktop,free
user_7329,2025-05-02,Colombia,desktop,free
user_7330,2025-05-24,Argentina,desktop,free
user_7331,2025-02-10,Mexico,desktop,free
user_7332,2025-05-10,Mexico,mobile,free
user_7333,2025-01-15,Mexico,mobile,free
user_7334,2025-04-11,Argentina,mobile,free
user_7335,2025-03-09,Mexico,mobile,free
user_7336,2025-05-07,Colombia,mobile,paid
user_7337,2025-04-07,Mexico,mobile,free
user_7338,2025-04-01,Argentina,desktop,free
user_7339,2025-03-14,Mexico,mobile,free
user_7340,2025-03-24,Mexico,desktop,free
user_7341,2025-01-16,Colombia,mobile,free
user_7342,2025-01-08,Argentina,desktop,free
user_7343,2025-01-12,Colombia,mobile,free
user_7344,2025-02-02,Mexico,desktop,free
user_7345,2025-04-04,Mexico,desktop,free
user_7346,2025-03-31,Colombia,desktop,free
user_7347,2025-05-30,Colombia,desktop,free
user_7348,2025-01-07,Argentina,mobile,paid
user_7349,2025-03-29,Colombia,mobile,paid
user_7350,2025-04-08,Colombia,desktop,free
user_7351,2025-01-25,Argentina,desktop,free
user_7352,2025-04-20,Colombia,desktop,free
user_7353,2025-03-30,Mexico,mobile,free
user_7354,2025-04-02,Mexico,mobile,free
user_7355,2025-04-16,Mexico,mobile,free
user_7356,2025-03-31,Colombia,mobile,free
user_7357,2025-01-15,Colombia,mobile,free
user_7358,2025-03-04,Mexico,mobile,free
user_7359,2025-03-05,Argentina,desktop,free
user_7360,2025-03-02,Argentina,mobile,free
user_7361,2025-03-21,Mexico,desktop,free
user_7362,2025-01-22,Argentina,desktop,free
user_7363,2025-01-17,Mexico,mobile,free
user_7364,2025-03-20,Colombia,desktop,free
user_7365,2025-01-30,Colombia,desktop,free
user_7366,2025-03-28,Mexico,mobile,free
user_7367,2025-02-13,Argentina,mobile,free
user_7368,2025-01-06,Colombia,desktop,free
user_7369,2025-05-18,Mexico,desktop,free
user_7370,2025-03-25,Argentina,desktop,free
user_7371,2025-01-10,Colombia,mobile,free
user_7372,2025-04-28,Mexico,desktop,free
user_7373,2025-04-19,Mexico,mobile,paid
user_7374,2025-05-26,Colombia,mobile,free
user_7375,2025-05-12,Mexico,mobile,free
user_7376,2025-04-18,Colombia,mobile,free
user_7377,2025-03-10,Argentina,mobile,free
user_7378,2025-01-06,Colombia,desktop,free
user_7379,2025-05-01,Mexico,mobile,free
user_7380,2025-05-31,Mexico,mobile,free
user_7381,2025-01-06,Mexico,desktop,free
user_7382,2025-03-23,Argentina,desktop,paid
user_7383,2025-04-07,Argentina,desktop,free
user_7384,2025-05-27,Colombia,desktop,free
user_7385,2025-04-10,Colombia,desktop,free
user_7386,2025-03-24,Mexico,desktop,paid
user_7387,2025-05-27,Mexico,mobile,free
user_7388,2025-01-26,Argentina,mobile,free
user_7389,2025-05-06,Argentina,desktop,free
user_7390,2025-01-26,Colombia,desktop,free
user_7391,2025-02-22,Mexico,desktop,free
user_7392,2025-03-28,Colombia,desktop,free
user_7393,2025-05-08,Mexico,mobile,free
user_7394,2025-05-09,Argentina,mobile,free
user_7395,2025-03-28,Argentina,desktop,free
user_7396,2025-02-12,Colombia,desktop,free
user_7397,2025-03-18,Colombia,mobile,free
user_7398,2025-04-04,Colombia,mobile,free
user_7399,2025-04-22,Mexico,desktop,free
user_7400,2025-02-21,Colombia,desktop,free
user_7401,2025-05-08,Mexico,mobile,paid
user_7402,2025-01-20,Mexico,mobile,free
user_7403,2025-05-18,Argentina,desktop,free
user_7404,2025-02-24,Colombia,mobile,paid
user_7405,2025-03-15,Colombia,desktop,free
user_7406,2025-03-09,Argentina,mobile,free
user_7407,2025-01-13,Colombia,desktop,paid
user_7408,2025-03-18,Argentina,mobile,paid
user_7409,2025-05-27,Mexico,mobile,free
user_7410,2025-04-13,Mexico,mobile,paid
user_7411,2025-02-27,Argentina,desktop,free
user_7412,2025-01-24,Argentina,mobile,free
user_7413,2025-05-29,Argentina,mobile,free
user_7414,2025-01-25,Colombia,desktop,paid
user_7415,2025-03-28,Argentina,desktop,paid
user_7416,2025-03-11,Argentina,mobile,free
user_7417,2025-01-18,Mexico,desktop,free
user_7418,2025-05-26,Mexico,mobile,free
user_7419,2025-05-16,Mexico,mobile,free
user_7420,2025-05-02,Colombia,desktop,paid
user_7421,2025-04-20,Colombia,mobile,free
user_7422,2025-02-23,Colombia,desktop,free
user_7423,2025-03-30,Argentina,mobile,free
user_7424,2025-01-20,Colombia,desktop,free
user_7425,2025-03-19,Argentina,desktop,free
user_7426,2025-05-10,Mexico,desktop,free
user_7427,2025-03-18,Argentina,desktop,free
user_7428,2025-04-21,Argentina,desktop,free
user_7429,2025-05-19,Mexico,mobile,free
user_7430,2025-03-22,Mexico,mobile,free
user_7431,2025-02-21,Argentina,mobile,free
user_7432,2025-04-17,Argentina,desktop,free
user_7433,2025-04-13,Colombia,desktop,free
user_7434,2025-03-06,Mexico,desktop,paid
user_7435,2025-05-12,Mexico,mobile,paid
user_7436,2025-04-27,Mexico,desktop,paid
user_7437,2025-05-21,Colombia,desktop,paid
user_7438,2025-02-16,Mexico,desktop,free
user_7439,2025-01-05,Colombia,desktop,free
user_7440,2025-05-13,Mexico,mobile,free
user_7441,2025-02-17,Argentina,desktop,free
user_7442,2025-05-28,Argentina,desktop,free
user_7443,2025-05-08,Argentina,mobile,free
user_7444,2025-02-24,Colombia,mobile,free
user_7445,2025-04-30,Argentina,desktop,paid
user_7446,2025-03-10,Colombia,mobile,free
user_7447,2025-05-17,Colombia,desktop,paid
user_7448,2025-04-22,Colombia,mobile,free
user_7449,2025-05-25,Mexico,mobile,free
user_7450,2025-01-16,Mexico,mobile,paid
user_7451,2025-05-14,Mexico,desktop,free
user_7452,2025-02-21,Colombia,mobile,free
user_7453,2025-04-04,Colombia,mobile,free
user_7454,2025-04-29,Argentina,mobile,free
user_7455,2025-02-07,Argentina,mobile,free
user_7456,2025-03-03,Argentina,desktop,free
user_7457,2025-02-08,Mexico,mobile,free
user_7458,2025-03-18,Argentina,mobile,free
user_7459,2025-04-22,Mexico,mobile,free
user_7460,2025-04-16,Colombia,desktop,free
user_7461,2025-03-23,Argentina,desktop,paid
user_7462,2025-01-17,Colombia,mobile,free
user_7463,2025-02-22,Mexico,desktop,free
user_7464,2025-04-16,Mexico,mobile,paid
user_7465,2025-03-10,Mexico,desktop,free
user_7466,2025-03-15,Mexico,mobile,paid
user_7467,2025-02-11,Argentina,desktop,free
user_7468,2025-03-07,Argentina,desktop,free
user_7469,2025-03-02,Mexico,desktop,free
user_7470,2025-04-14,Colombia,desktop,free
user_7471,2025-03-03,Argentina,mobile,free
user_7472,2025-01-30,Mexico,mobile,free
user_7473,2025-02-08,Argentina,mobile,free
user_7474,2025-02-19,Argentina,mobile,free
user_7475,2025-01-08,Mexico,desktop,free
user_7476,2025-03-04,Colombia,mobile,paid
user_7477,2025-03-21,Argentina,desktop,free
user_7478,2025-04-29,Colombia,desktop,free
user_7479,2025-05-05,Mexico,mobile,paid
user_7480,2025-05-24,Colombia,desktop,free
user_7481,2025-04-22,Argentina,desktop,paid
user_7482,2025-04-19,Colombia,desktop,free
user_7483,2025-01-10,Argentina,mobile,free
user_7484,2025-02-21,Colombia,mobile,free
user_7485,2025-02-10,Mexico,desktop,free
user_7486,2025-03-11,Argentina,desktop,free
user_7487,2025-02-04,Colombia,desktop,free
user_7488,2025-01-08,Argentina,desktop,paid
user_7489,2025-03-08,Colombia,desktop,free
user_7490,2025-03-13,Mexico,mobile,paid
user_7491,2025-05-21,Mexico,desktop,free
user_7492,2025-02-15,Mexico,desktop,paid
user_7493,2025-01-11,Argentina,desktop,free
user_7494,2025-05-05,Colombia,mobile,free
user_7495,2025-01-06,Colombia,mobile,free
user_7496,2025-01-15,Colombia,desktop,paid
user_7497,2025-01-22,Mexico,mobile,paid
user_7498,2025-03-22,Colombia,mobile,free
user_7499,2025-03-18,Colombia,mobile,paid
user_7500,2025-01-17,Colombia,mobile,free
user_7501,2025-04-15,Colombia,mobile,paid
user_7502,2025-04-04,Mexico,desktop,paid
user_7503,2025-01-24,Colombia,mobile,free
user_7504,2025-04-12,Argentina,desktop,free
user_7505,2025-02-05,Colombia,desktop,free
user_7506,2025-03-02,Colombia,desktop,paid
user_7507,2025-01-29,Argentina,mobile,paid
user_7508,2025-05-27,Mexico,mobile,free
user_7509,2025-05-09,Mexico,desktop,paid
user_7510,2025-01-31,Colombia,mobile,free
user_7511,2025-05-14,Colombia,desktop,free
user_7512,2025-05-29,Mexico,mobile,paid
user_7513,2025-05-15,Mexico,mobile,free
user_7514,2025-03-06,Colombia,mobile,free
user_7515,2025-05-08,Colombia,desktop,paid
user_7516,2025-01-24,Argentina,desktop,paid
user_7517,2025-03-02,Colombia,mobile,paid
user_7518,2025-02-01,Colombia,mobile,free
user_7519,2025-03-22,Mexico,desktop,paid
user_7520,2025-03-26,Colombia,desktop,free
user_7521,2025-05-30,Mexico,mobile,free
user_7522,2025-04-10,Argentina,mobile,free
user_7523,2025-03-02,Mexico,mobile,free
user_7524,2025-04-19,Colombia,desktop,free
user_7525,2025-02-25,Mexico,mobile,free
user_7526,2025-02-06,Argentina,desktop,free
user_7527,2025-01-28,Colombia,mobile,free
user_7528,2025-02-14,Mexico,desktop,free
user_7529,2025-02-24,Colombia,mobile,free
user_7530,2025-03-12,Argentina,mobile,free
user_7531,2025-04-23,Mexico,mobile,free
user_7532,2025-04-15,Argentina,mobile,paid
user_7533,2025-03-07,Colombia,desktop,free
user_7534,2025-05-31,Mexico,mobile,free
user_7535,2025-01-15,Colombia,desktop,free
user_7536,2025-05-06,Mexico,mobile,free
user_7537,2025-05-17,Colombia,desktop,free
user_7538,2025-04-06,Mexico,mobile,free
user_7539,2025-01-29,Colombia,mobile,paid
user_7540,2025-03-23,Argentina,desktop,free
user_7541,2025-05-20,Argentina,mobile,free
user_7542,2025-04-19,Mexico,desktop,free
user_7543,2025-05-02,Colombia,mobile,paid
user_7544,2025-03-05,Mexico,desktop,free
user_7545,2025-03-13,Colombia,mobile,free
user_7546,2025-02-07,Mexico,desktop,paid
user_7547,2025-04-03,Colombia,mobile,free
user_7548,2025-05-02,Argentina,mobile,paid
user_7549,2025-04-05,Argentina,desktop,free
user_7550,2025-03-20,Argentina,mobile,free
user_7551,2025-01-06,Mexico,mobile,free
user_7552,2025-01-09,Colombia,desktop,free
user_7553,2025-01-14,Colombia,mobile,free
user_7554,2025-03-03,Argentina,desktop,paid
user_7555,2025-03-06,Argentina,mobile,paid
user_7556,2025-05-22,Colombia,mobile,free
user_7557,2025-04-09,Colombia,mobile,free
user_7558,2025-03-21,Argentina,mobile,free
user_7559,2025-04-03,Colombia,mobile,paid
user_7560,2025-02-01,Mexico,desktop,free
user_7561,2025-05-17,Argentina,desktop,paid
user_7562,2025-03-02,Colombia,desktop,free
user_7563,2025-04-24,Mexico,desktop,free
user_7564,2025-04-10,Colombia,mobile,free
user_7565,2025-01-03,Mexico,mobile,paid
user_7566,2025-04-11,Colombia,desktop,free
user_7567,2025-03-07,Colombia,mobile,paid
user_7568,2025-03-19,Argentina,desktop,free
user_7569,2025-01-24,Argentina,desktop,paid
user_7570,2025-03-02,Mexico,desktop,free
user_7571,2025-03-18,Colombia,mobile,free
user_7572,2025-02-23,Mexico,mobile,paid
user_7573,2025-02-11,Colombia,desktop,paid
user_7574,2025-04-23,Colombia,mobile,paid
user_7575,2025-03-23,Argentina,desktop,free
user_7576,2025-04-15,Mexico,desktop,paid
user_7577,2025-01-09,Argentina,desktop,paid
user_7578,2025-03-12,Colombia,mobile,free
user_7579,2025-01-21,Colombia,desktop,free
user_7580,2025-05-06,Mexico,mobile,free
user_7581,2025-05-01,Argentina,desktop,free
user_7582,2025-04-16,Mexico,desktop,paid
user_7583,2025-03-27,Argentina,mobile,free
user_7584,2025-04-19,Mexico,mobile,paid
user_7585,2025-01-26,Argentina,desktop,free
user_7586,2025-02-11,Colombia,mobile,free
user_7587,2025-03-08,Colombia,desktop,free
user_7588,2025-05-10,Argentina,desktop,free
user_7589,2025-01-17,Colombia,mobile,free
user_7590,2025-04-01,Colombia,mobile,free
user_7591,2025-04-18,Colombia,mobile,paid
user_7592,2025-05-21,Colombia,desktop,free
user_7593,2025-03-25,Mexico,desktop,free
user_7594,2025-04-27,Colombia,desktop,free
user_7595,2025-01-08,Colombia,mobile,free
user_7596,2025-01-14,Argentina,mobile,free
user_7597,2025-02-17,Mexico,desktop,paid
user_7598,2025-04-24,Mexico,desktop,free
user_7599,2025-02-04,Argentina,mobile,free
user_7600,2025-01-01,Colombia,mobile,free
user_7601,2025-04-13,Colombia,mobile,free
user_7602,2025-02-21,Argentina,mobile,free
user_7603,2025-03-20,Mexico,mobile,paid
user_7604,2025-03-22,Colombia,mobile,free
user_7605,2025-05-28,Colombia,desktop,free
user_7606,2025-01-22,Mexico,desktop,free
user_7607,2025-01-29,Argentina,mobile,free
user_7608,2025-02-10,Mexico,mobile,free
user_7609,2025-03-05,Colombia,mobile,paid
user_7610,2025-05-13,Mexico,desktop,free
user_7611,2025-02-03,Colombia,desktop,free
user_7612,2025-04-16,Colombia,mobile,free
user_7613,2025-03-23,Argentina,desktop,free
user_7614,2025-04-26,Colombia,mobile,free
user_7615,2025-05-03,Mexico,mobile,free
user_7616,2025-02-04,Colombia,desktop,paid
user_7617,2025-03-08,Argentina,desktop,paid
user_7618,2025-02-14,Argentina,mobile,free
user_7619,2025-03-25,Mexico,mobile,free
user_7620,2025-03-14,Mexico,desktop,free
user_7621,2025-02-20,Colombia,desktop,free
user_7622,2025-01-22,Argentina,desktop,free
user_7623,2025-04-17,Mexico,desktop,paid
user_7624,2025-04-05,Colombia,mobile,free
user_7625,2025-02-16,Mexico,desktop,free
user_7626,2025-04-11,Argentina,desktop,free
user_7627,2025-04-07,Argentina,desktop,free
user_7628,2025-05-27,Colombia,desktop,free
user_7629,2025-02-27,Argentina,desktop,free
user_7630,2025-01-06,Mexico,desktop,paid
user_7631,2025-01-06,Argentina,desktop,paid
user_7632,2025-05-23,Argentina,desktop,paid
user_7633,2025-02-28,Mexico,desktop,free
user_7634,2025-01-23,Argentina,desktop,free
user_7635,2025-04-29,Argentina,desktop,free
user_7636,2025-02-20,Argentina,mobile,free
user_7637,2025-03-09,Colombia,mobile,free
user_7638,2025-02-13,Mexico,mobile,free
user_7639,2025-01-13,Argentina,mobile,paid
user_7640,2025-04-13,Colombia,desktop,free
user_7641,2025-04-20,Colombia,mobile,paid
user_7642,2025-03-08,Mexico,desktop,free
user_7643,2025-02-08,Argentina,desktop,free
user_7644,2025-01-23,Mexico,desktop,paid
user_7645,2025-04-05,Mexico,desktop,free
user_7646,2025-02-13,Colombia,mobile,free
user_7647,2025-05-26,Argentina,mobile,free
user_7648,2025-01-31,Argentina,desktop,free
user_7649,2025-01-04,Colombia,mobile,paid
user_7650,2025-05-15,Argentina,desktop,free
user_7651,2025-04-22,Argentina,desktop,paid
user_7652,2025-04-27,Argentina,mobile,free
user_7653,2025-05-07,Colombia,desktop,free
user_7654,2025-01-31,Argentina,desktop,free
user_7655,2025-02-27,Mexico,mobile,paid
user_7656,2025-02-22,Colombia,desktop,free
user_7657,2025-02-18,Colombia,desktop,free
user_7658,2025-03-10,Argentina,desktop,free
user_7659,2025-03-15,Argentina,desktop,free
user_7660,2025-05-07,Argentina,desktop,free
user_7661,2025-04-08,Colombia,desktop,paid
user_7662,2025-02-03,Colombia,desktop,free
user_7663,2025-04-21,Mexico,mobile,paid
user_7664,2025-02-22,Mexico,desktop,free
user_7665,2025-02-25,Mexico,mobile,free
user_7666,2025-03-14,Mexico,mobile,free
user_7667,2025-02-18,Argentina,desktop,paid
user_7668,2025-04-18,Mexico,mobile,free
user_7669,2025-02-16,Colombia,desktop,paid
user_7670,2025-04-15,Argentina,desktop,free
user_7671,2025-02-07,Argentina,mobile,free
user_7672,2025-01-08,Colombia,desktop,paid
user_7673,2025-03-16,Colombia,mobile,free
user_7674,2025-03-09,Mexico,desktop,free
user_7675,2025-03-02,Mexico,desktop,free
user_7676,2025-04-26,Mexico,mobile,free
user_7677,2025-03-05,Argentina,desktop,free
user_7678,2025-04-05,Argentina,mobile,free
user_7679,2025-05-30,Colombia,desktop,free
user_7680,2025-04-28,Colombia,mobile,free
user_7681,2025-01-22,Mexico,desktop,paid
user_7682,2025-01-03,Argentina,mobile,paid
user_7683,2025-05-01,Argentina,mobile,paid
user_7684,2025-02-04,Mexico,desktop,free
user_7685,2025-03-24,Mexico,desktop,free
user_7686,2025-04-12,Argentina,mobile,free
user_7687,2025-02-24,Mexico,mobile,free
user_7688,2025-04-09,Argentina,mobile,paid
user_7689,2025-04-19,Colombia,mobile,free
user_7690,2025-03-07,Colombia,mobile,free
user_7691,2025-01-19,Argentina,mobile,free
user_7692,2025-01-25,Colombia,mobile,free
user_7693,2025-05-23,Mexico,mobile,paid
user_7694,2025-01-16,Argentina,desktop,free
user_7695,2025-01-14,Mexico,desktop,free
user_7696,2025-03-27,Colombia,mobile,free
user_7697,2025-03-02,Argentina,mobile,paid
user_7698,2025-05-01,Argentina,mobile,paid
user_7699,2025-04-01,Colombia,desktop,paid
user_7700,2025-01-12,Mexico,desktop,free
user_7701,2025-01-02,Argentina,desktop,free
user_7702,2025-03-06,Mexico,desktop,free
user_7703,2025-05-10,Argentina,mobile,free
user_7704,2025-04-08,Colombia,mobile,free
user_7705,2025-03-19,Argentina,desktop,free
user_7706,2025-04-12,Mexico,desktop,paid
user_7707,2025-04-05,Mexico,desktop,free
user_7708,2025-02-03,Mexico,mobile,free
