id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion,costo_unitario,cogs,gross_profit,gross_margin_pct
Order_22418,User_1006,2025-06-04,Argentina,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,345.05,15.0,675.11,False,10.12,20.24,654.87,97.0
Order_22419,User_2508,2025-06-24,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,474.65,10.0,939.29,False,25.21,50.42,888.87,94.63
Order_22420,User_4707,2025-05-29,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,237.68,0.0,237.68,False,25.21,25.21,212.47,89.39
Order_22421,User_1904,2025-06-02,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,165.13,10.0,320.26,False,16.6,33.2,287.06,89.63
Order_22422,User_2444,2025-02-05,Mexico,Desktop,Social,Blender-Xl-Red,Hogar,2.0,132.49,5.0,259.98,False,176.64,353.28,-93.29999999999995,-35.89
Order_22423,User_239,2025-02-03,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,221.11,0.0,442.21,False,16.6,33.2,409.01,92.49
Order_22424,User_3775,2025-06-05,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,225.19,5.0,220.19,False,16.6,16.6,203.59,92.46
Order_22425,User_1896,2025-03-31,Argentina,Desktop,Social,Jacket-Winter-M,Moda,1.0,317.06,0.0,317.06,False,189.31,189.31,127.75,40.29
Order_22426,User_3753,2025-03-07,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,316.06,0.0,316.06,False,10.12,10.12,305.94,96.8
Order_22427,User_7105,2025-04-24,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,125.91,0.0,251.82,False,16.6,33.2,218.62,86.82
Order_22428,User_4379,2025-05-03,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,366.36,0.0,366.36,False,16.6,16.6,349.76,95.47
Order_22429,User_113,2025-04-10,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,289.4,15.0,274.4,False,189.31,189.31,85.08999999999997,31.01
Order_22430,User_299,2025-04-14,Argentina,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,467.28,0.0,467.28,False,16.6,16.6,450.67999999999995,96.45
Order_22431,User_6567,2025-05-05,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,249.9,0.0,499.79,False,17.21,34.42,465.37,93.11
Order_22432,User_2793,2025-06-21,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,348.36,0.0,348.36,False,280.68,280.68,67.68,19.43
Order_22433,User_511,2025-04-04,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,280.49,0.0,560.97,False,280.68,561.36,-0.38999999999998636,-0.07
Order_22434,User_5198,2025-05-14,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,455.14,10.0,445.14,False,280.68,280.68,164.45999999999998,36.95
Order_22435,User_4691,2025-03-02,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,465.61,10.0,921.22,False,16.6,33.2,888.02,96.4
Order_22436,User_3106,2025-01-04,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,181.11,10.0,171.11,False,25.21,25.21,145.9,85.27
Order_22437,User_1890,2025-05-24,Colombia,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,92.63,0.0,185.26,False,25.21,50.42,134.83999999999997,72.78
Order_22438,User_5574,2025-06-19,Mexico,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,361.87,10.0,713.74,False,25.21,50.42,663.32,92.94
Order_22439,User_5673,2025-05-12,Mexico,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,416.81,0.0,833.63,False,280.68,561.36,272.27,32.66
Order_22440,User_2302,2025-02-19,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,2.0,376.1,5.0,747.2,False,189.31,378.62,368.58000000000004,49.33
Order_22441,User_7528,2025-02-25,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,331.48,5.0,326.48,False,176.64,176.64,149.84000000000003,45.9
Order_22442,User_1935,2025-06-12,Mexico,Desktop,Social,Jacket-Winter-M,Moda,1.0,120.89,10.0,110.89,False,189.31,189.31,-78.42,-70.72
Order_22443,User_3427,2025-06-12,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,1.0,23.13,10.0,13.13,False,17.21,17.21,-4.08,-31.07
Order_22444,User_6388,2025-04-10,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,162.47,0.0,162.47,False,16.6,16.6,145.87,89.78
Order_22445,User_1611,2025-04-14,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,302.04,0.0,302.04,False,17.21,17.21,284.83000000000004,94.3
Order_22446,User_7595,2025-05-13,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,436.26,15.0,421.26,False,16.6,16.6,404.65999999999997,96.06
Order_22447,User_7194,2025-01-06,Mexico,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,189.57,10.0,179.57,False,25.21,25.21,154.35999999999999,85.96
Order_22448,User_4323,2025-04-05,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,410.85,0.0,410.85,False,16.6,16.6,394.25,95.96
Order_22449,User_7467,2025-03-03,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,39.48,5.0,34.48,False,280.68,280.68,-246.20000000000002,-714.04
Order_22450,User_2630,2025-01-13,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,391.33,0.0,782.65,False,280.68,561.36,221.28999999999996,28.27
Order_22451,User_2300,2025-02-06,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,317.96,0.0,635.92,False,280.68,561.36,74.55999999999995,11.72
Order_22452,User_3659,2025-04-04,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,432.71,5.0,860.41,False,16.6,33.2,827.2099999999999,96.14
Order_22453,User_4038,2025-02-21,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,135.45,10.0,260.91,False,189.31,378.62,-117.70999999999998,-45.12
Order_22454,User_2963,2025-06-18,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,381.38,10.0,752.75,False,280.68,561.36,191.39,25.43
Order_22455,User_693,2025-03-13,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,499.23,5.0,494.23,False,17.21,17.21,477.02000000000004,96.52
Order_22456,User_4606,2025-01-02,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,138.08,10.0,266.16,False,10.12,20.24,245.92000000000002,92.4
Order_22457,User_4637,2025-05-24,Argentina,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,97.26,0.0,194.52,False,25.21,50.42,144.10000000000002,74.08
Order_22458,User_2935,2025-02-26,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,492.32,0.0,492.32,False,25.21,25.21,467.11,94.88
Order_22459,User_7213,2025-01-23,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,138.57,0.0,138.57,False,17.21,17.21,121.35999999999999,87.58
Order_22460,User_4995,2025-06-24,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,223.74,0.0,447.48,False,189.31,378.62,68.86000000000001,15.39
Order_22461,User_2704,2025-05-01,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,2.0,308.76,0.0,617.52,False,176.64,353.28,264.24,42.79
Order_22462,User_7993,2025-02-15,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,86.14,0.0,86.14,False,25.21,25.21,60.93,70.73
Order_22463,User_4138,2025-05-26,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,420.94,10.0,410.94,False,280.68,280.68,130.26,31.7
Order_22464,User_1413,2025-02-14,Argentina,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,28.69,0.0,57.39,False,280.68,561.36,-503.97,-878.15
Order_22465,User_1834,2025-06-25,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,130.78,10.0,251.55,False,10.12,20.24,231.31,91.95
Order_22466,User_1750,2025-06-30,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,51.28,0.0,51.28,False,16.6,16.6,34.68,67.63
Order_22467,User_406,2025-03-13,Colombia,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,34.4,5.0,63.8,False,17.21,34.42,29.379999999999995,46.05
Order_22468,User_5075,2025-03-25,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,96.9,5.0,188.81,False,176.64,353.28,-164.46999999999997,-87.11
Order_22469,User_5695,2025-05-08,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,79.72,15.0,64.72,False,176.64,176.64,-111.91999999999999,-172.93
Order_22470,User_6125,2025-02-02,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,473.6,0.0,947.2,False,176.64,353.28,593.9200000000001,62.7
Order_22471,User_3369,2025-03-05,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,40.45,0.0,80.91,False,176.64,353.28,-272.37,-336.63
Order_22472,User_6513,2025-05-27,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,249.47,10.0,488.94,False,280.68,561.36,-72.42000000000002,-14.81
Order_22473,User_5135,2025-05-11,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,103.0,0.0,206.0,False,189.31,378.62,-172.62,-83.8
Order_22474,User_2971,2025-03-21,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,385.91,10.0,761.82,False,25.21,50.42,711.4000000000001,93.38
Order_22475,User_4424,2025-05-01,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,153.32,0.0,306.64,False,17.21,34.42,272.21999999999997,88.78
Order_22476,User_1874,2025-05-12,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,287.22,0.0,574.44,False,176.64,353.28,221.16000000000008,38.5
Order_22477,User_991,2025-06-07,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,362.9,0.0,362.9,False,176.64,176.64,186.26,51.33
Order_22478,User_6756,2025-06-06,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,242.85,0.0,242.85,False,10.12,10.12,232.73,95.83
Order_22479,User_7284,2025-06-11,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,321.81,5.0,316.81,False,16.6,16.6,300.21,94.76
Order_22480,User_5008,2025-04-17,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,148.18,10.0,286.36,False,176.64,353.28,-66.91999999999996,-23.37
Order_22481,User_1165,2025-06-20,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,287.0,5.0,569.01,False,17.21,34.42,534.59,93.95
Order_22482,User_7038,2025-05-31,Mexico,Mobile,Social,Jacket-Winter-M,Moda,1.0,143.23,10.0,133.23,False,189.31,189.31,-56.08000000000001,-42.09
Order_22483,User_7685,2025-01-08,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,276.22,5.0,547.44,False,16.6,33.2,514.24,93.94
Order_22484,User_5132,2025-05-24,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,262.04,10.0,252.04,False,16.6,16.6,235.44,93.41
Order_22485,User_7714,2025-03-09,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,397.99,15.0,780.99,False,16.6,33.2,747.79,95.75
Order_22486,User_6202,2025-02-23,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,2.0,353.12,0.0,706.24,False,17.21,34.42,671.82,95.13
Order_22487,User_1294,2025-02-15,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,396.79,0.0,793.57,False,176.64,353.28,440.2900000000001,55.48
Order_22488,User_4668,2025-03-10,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,1.0,483.96,15.0,468.96,False,176.64,176.64,292.32,62.33
Order_22489,User_4536,2025-03-26,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,422.68,0.0,845.36,False,10.12,20.24,825.12,97.61
Order_22490,User_4670,2025-02-17,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,198.41,5.0,391.82,False,189.31,378.62,13.199999999999989,3.37
Order_22491,User_7108,2025-06-04,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,454.59,0.0,454.59,False,25.21,25.21,429.38,94.45
Order_22492,User_830,2025-04-10,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,249.48,0.0,498.97,False,17.21,34.42,464.55,93.1
Order_22493,User_5194,2025-02-04,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,2.0,20.97,0.0,41.94,False,176.64,353.28,-311.34,-742.35
Order_22494,User_3348,2025-06-30,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,169.85,5.0,334.71,False,176.64,353.28,-18.569999999999993,-5.55
Order_22495,User_3965,2025-02-17,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,372.74,0.0,745.49,False,16.6,33.2,712.29,95.55
Order_22496,User_6189,2025-01-27,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,107.3,5.0,102.3,False,189.31,189.31,-87.01,-85.05
Order_22497,User_2092,2025-03-31,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,248.05,5.0,491.1,False,176.64,353.28,137.82000000000005,28.06
Order_22498,User_6617,2025-03-23,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,382.35,5.0,759.7,False,189.31,378.62,381.08000000000004,50.16
Order_22499,User_1023,2025-01-25,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,52.8,10.0,95.59,False,189.31,378.62,-283.03,-296.09
Order_22500,User_6069,2025-05-29,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,256.39,0.0,256.39,False,17.21,17.21,239.17999999999998,93.29
Order_22501,User_2794,2025-02-17,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,2.0,277.28,0.0,554.55,False,189.31,378.62,175.92999999999995,31.72
Order_22502,User_1339,2025-04-24,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,161.47,10.0,151.47,False,176.64,176.64,-25.169999999999987,-16.62
Order_22503,User_6961,2025-01-25,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,39.53,0.0,79.07,False,176.64,353.28,-274.21,-346.79
Order_22504,User_543,2025-06-20,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,341.43,15.0,326.43,False,176.64,176.64,149.79000000000002,45.89
Order_22505,User_898,2025-06-29,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,99.71,15.0,184.43,False,176.64,353.28,-168.84999999999997,-91.55
Order_22506,User_5023,2025-01-18,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,41.78,0.0,41.78,False,189.31,189.31,-147.53,-353.11
Order_22507,User_7496,2025-05-20,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,288.15,5.0,283.15,False,189.31,189.31,93.83999999999997,33.14
Order_22508,User_417,2025-03-17,Mexico,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,487.32,15.0,472.32,False,10.12,10.12,462.2,97.86
Order_22509,User_4972,2025-03-25,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,184.65,0.0,184.65,False,17.21,17.21,167.44,90.68
Order_22510,User_1807,2025-02-27,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,137.56,15.0,122.56,False,280.68,280.68,-158.12,-129.01
Order_22511,User_7419,2025-04-19,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,374.41,0.0,374.41,False,17.21,17.21,357.20000000000005,95.4
Order_22512,User_4112,2025-01-02,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,449.28,0.0,449.28,False,280.68,280.68,168.59999999999997,37.53
Order_22513,User_106,2025-03-29,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,402.22,0.0,804.45,False,176.64,353.28,451.1700000000001,56.08
Order_22514,User_5041,2025-03-24,Argentina,Mobile,Social,Jacket-Winter-M,Moda,2.0,220.49,5.0,435.98,False,189.31,378.62,57.360000000000014,13.16
Order_22515,User_6796,2025-06-14,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,53.53,0.0,107.05,False,280.68,561.36,-454.31,-424.39
Order_22516,User_2353,2025-04-12,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,133.55,5.0,128.55,False,17.21,17.21,111.34,86.61
Order_22517,User_6549,2025-05-03,Mexico,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,122.73,0.0,245.45,False,280.68,561.36,-315.91,-128.71
Order_22518,User_4346,2025-06-24,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,376.14,15.0,737.28,False,280.68,561.36,175.91999999999996,23.86
Order_22519,User_3613,2025-01-22,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,444.26,0.0,444.26,False,16.6,16.6,427.65999999999997,96.26
Order_22520,User_7270,2025-02-04,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,455.09,15.0,440.09,False,280.68,280.68,159.40999999999997,36.22
Order_22521,User_4819,2025-04-27,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,220.87,0.0,441.73,False,25.21,50.42,391.31,88.59
Order_22522,User_5575,2025-05-27,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,73.38,0.0,146.75,False,25.21,50.42,96.33,65.64
Order_22523,User_7072,2025-01-23,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,470.4,0.0,940.81,False,280.68,561.36,379.44999999999993,40.33
Order_22524,User_3374,2025-04-13,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,477.72,10.0,467.72,False,10.12,10.12,457.6,97.84
Order_22525,User_5755,2025-04-04,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,36.21,10.0,26.21,False,25.21,25.21,1.0,3.82
Order_22526,User_5300,2025-04-16,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,43.76,15.0,28.76,False,189.31,189.31,-160.55,-558.24
Order_22527,User_6450,2025-04-21,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,474.92,15.0,934.84,False,189.31,378.62,556.22,59.5
Order_22528,User_4987,2025-06-20,Mexico,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,68.96,5.0,63.96,False,280.68,280.68,-216.72,-338.84
Order_22529,User_5553,2025-03-29,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,2.0,419.99,5.0,834.97,False,176.64,353.28,481.69000000000005,57.69
Order_22530,User_4875,2025-01-17,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,112.78,5.0,107.78,False,176.64,176.64,-68.85999999999999,-63.89
Order_22531,User_7891,2025-04-28,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,1.0,152.37,10.0,142.37,False,176.64,176.64,-34.26999999999998,-24.07
Order_22532,User_6650,2025-04-18,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,274.56,0.0,549.12,False,17.21,34.42,514.7,93.73
Order_22533,User_6370,2025-04-03,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,1.0,142.14,0.0,142.14,False,17.21,17.21,124.92999999999998,87.89
Order_22534,User_2655,2025-06-08,Colombia,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,204.75,5.0,404.49,False,10.12,20.24,384.25,95.0
Order_22535,User_5504,2025-05-29,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,81.06,0.0,81.06,False,17.21,17.21,63.85,78.77
Order_22536,User_1823,2025-06-02,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,273.5,0.0,273.5,False,17.21,17.21,256.29,93.71
Order_22537,User_5713,2025-04-16,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,445.53,10.0,881.06,False,189.31,378.62,502.43999999999994,57.03
Order_22538,User_2515,2025-04-14,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,180.93,5.0,175.93,False,10.12,10.12,165.81,94.25
Order_22539,User_3996,2025-02-17,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,27.93,0.0,55.86,False,16.6,33.2,22.659999999999997,40.57
Order_22540,User_1486,2025-04-07,Mexico,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,493.25,0.0,986.5,False,176.64,353.28,633.22,64.19
Order_22541,User_3050,2025-03-20,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,118.55,0.0,237.1,False,16.6,33.2,203.89999999999998,86.0
Order_22542,User_5964,2025-05-27,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,302.25,0.0,604.5,False,176.64,353.28,251.22000000000003,41.56
Order_22543,User_4606,2025-03-30,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,2.0,495.44,5.0,985.88,False,189.31,378.62,607.26,61.6
Order_22544,User_6418,2025-03-16,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,432.45,15.0,849.89,False,16.6,33.2,816.6899999999999,96.09
Order_22545,User_559,2025-06-20,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,383.07,10.0,756.13,False,176.64,353.28,402.85,53.28
Order_22546,User_4412,2025-03-10,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,230.44,10.0,450.89,False,16.6,33.2,417.69,92.64
Order_22547,User_407,2025-06-24,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,384.9,0.0,769.81,False,176.64,353.28,416.53,54.11
Order_22548,User_2924,2025-02-09,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,159.25,0.0,318.51,False,280.68,561.36,-242.85000000000002,-76.25
Order_22549,User_1206,2025-01-27,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,143.73,15.0,272.46,False,280.68,561.36,-288.90000000000003,-106.03
Order_22550,User_1950,2025-02-09,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,411.78,5.0,406.78,False,17.21,17.21,389.57,95.77
Order_22551,User_1657,2025-01-31,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,58.66,0.0,58.66,False,16.6,16.6,42.059999999999995,71.7
Order_22552,User_1473,2025-05-01,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,62.18,10.0,114.35,False,280.68,561.36,-447.01,-390.91
Order_22553,User_2859,2025-03-11,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,376.2,5.0,747.41,False,17.21,34.42,712.99,95.39
Order_22554,User_6977,2025-02-07,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,463.29,15.0,448.29,False,16.6,16.6,431.69,96.3
Order_22555,User_4984,2025-02-17,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,233.59,0.0,467.17,False,16.6,33.2,433.97,92.89
Order_22556,User_3153,2025-02-03,Argentina,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,315.18,0.0,630.37,False,280.68,561.36,69.00999999999999,10.95
Order_22557,User_3802,2025-01-28,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,403.85,15.0,388.85,False,16.6,16.6,372.25,95.73
Order_22558,User_1378,2025-06-01,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,254.91,0.0,254.91,False,25.21,25.21,229.7,90.11
Order_22559,User_7740,2025-02-19,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,93.17,0.0,93.17,False,16.6,16.6,76.57,82.18
Order_22560,User_5547,2025-01-24,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,168.85,0.0,168.85,False,176.64,176.64,-7.789999999999992,-4.61
Order_22561,User_1105,2025-06-24,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,386.46,0.0,772.92,False,17.21,34.42,738.5,95.55
Order_22562,User_7925,2025-03-01,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,441.35,5.0,877.69,False,25.21,50.42,827.2700000000001,94.26
Order_22563,User_6120,2025-02-22,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,124.74,10.0,114.74,False,176.64,176.64,-61.89999999999999,-53.95
Order_22564,User_4016,2025-03-25,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,27.98,5.0,50.95,False,25.21,50.42,0.5300000000000011,1.04
Order_22565,User_5709,2025-06-19,Colombia,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,130.83,10.0,251.66,False,10.12,20.24,231.42,91.96
Order_22566,User_3299,2025-04-04,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,23.44,0.0,46.88,False,189.31,378.62,-331.74,-707.64
Order_22567,User_1935,2025-05-24,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,59.34,0.0,118.69,False,176.64,353.28,-234.58999999999997,-197.65
Order_22568,User_5779,2025-05-10,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,492.38,15.0,969.75,False,16.6,33.2,936.55,96.58
Order_22569,User_2397,2025-03-02,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,2.0,113.93,5.0,222.85,False,17.21,34.42,188.43,84.55
Order_22570,User_674,2025-01-26,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,416.22,0.0,832.44,False,16.6,33.2,799.24,96.01
Order_22571,User_6862,2025-03-22,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,354.43,5.0,703.85,False,176.64,353.28,350.57000000000005,49.81
Order_22572,User_5899,2025-03-24,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,157.27,0.0,314.55,False,17.21,34.42,280.13,89.06
Order_22573,User_383,2025-02-25,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,147.71,10.0,285.42,False,280.68,561.36,-275.94,-96.68
Order_22574,User_6654,2025-04-20,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,125.46,5.0,245.92,False,176.64,353.28,-107.35999999999999,-43.66
